stratification,strata,year,measure,prevalence,median_prevalence,prevalence_lci,prevalence_uci,file_name
FIPS,36091,2022-2023,Obesity,0.4463996091836741,0.4459139795528949,0.2858182281029244,0.600724820293739,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36093,2022-2023,Obesity,0.41624488311890906,0.4163238562939815,0.2897899974202004,0.5521996175177664,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36095,2022-2023,Obesity,0.574838396391031,0.5810681038677636,0.4179839424896792,0.7108074704607428,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36097,2022-2023,Obesity,0.29025712403875287,0.28380569833986113,0.16408466379279968,0.4364147782930422,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36099,2022-2023,Obesity,0.5379446568874954,0.5414694094873854,0.3825407706853209,0.6874966283089886,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36101,2022-2023,Obesity,0.658416733345851,0.6607195049129724,0.513385199009311,0.7840208608088713,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36103,2022-2023,Obesity,0.47408431481616525,0.4732153767290189,0.349053425328094,0.5935559305466378,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36105,2022-2023,Obesity,0.4733877719274385,0.4754395570043918,0.3253471703824764,0.6195476114761926,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36107,2022-2023,Obesity,0.49037341291653336,0.4925838208289186,0.3462245910205599,0.6405403686255056,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36109,2022-2023,Obesity,0.3468637358516026,0.34610245811582474,0.22249368967483807,0.4769203258822696,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36111,2022-2023,Obesity,0.47924326961156993,0.48070587385997166,0.35223924349150404,0.596931872672569,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36113,2022-2023,Obesity,0.5777296393248216,0.5847537393433051,0.414822996145647,0.717568756318038,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36115,2022-2023,Obesity,0.4445921722880078,0.439347560452902,0.30419690709111885,0.592320299037761,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36117,2022-2023,Obesity,0.48458311712440577,0.48259961233209697,0.33921328548204854,0.6420276339024328,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36119,2022-2023,Obesity,0.4562330341719389,0.45304269881222553,0.3385194552689529,0.5589362705492107,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36121,2022-2023,Obesity,0.3607190062812633,0.35598929874155744,0.21357558204223023,0.5267755349176024,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,36123,2022-2023,Obesity,0.4910764417745934,0.4897344591823337,0.33428035079153184,0.6426973169048193,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37001,2022-2023,Obesity,0.6712903875941262,0.6723680528841295,0.5555401268937576,0.7790643684059828,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37003,2022-2023,Obesity,0.6222020263187292,0.620284270994278,0.487230068132556,0.757480582747343,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37005,2022-2023,Obesity,0.5224341312703832,0.5233436803110221,0.36898649447710696,0.6619944304455752,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37007,2022-2023,Obesity,0.507923764856164,0.5073685785040567,0.403759786979666,0.6148385159969738,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37009,2022-2023,Obesity,0.3636809373193145,0.3587270984901375,0.22506291152311883,0.5199047170289773,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37011,2022-2023,Obesity,0.4498555054983753,0.4461770506504033,0.30042640379789276,0.6000907856656357,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37013,2022-2023,Obesity,0.6244300887152686,0.6287167833059688,0.5066387682631572,0.7357124386634046,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37015,2022-2023,Obesity,0.40878355101282,0.4048839441645854,0.2925192855719008,0.5416735264922611,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37017,2022-2023,Obesity,0.5003456695900771,0.5025765322743965,0.38402519593602424,0.6193916066780647,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37019,2022-2023,Obesity,0.4812640767986899,0.483265973398282,0.34411453928154256,0.6097059197876875,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37021,2022-2023,Obesity,0.5321655863059722,0.5306804871070535,0.38897721196596446,0.6599488336587129,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37023,2022-2023,Obesity,0.5247452679131941,0.5242329857025277,0.37953503401340505,0.654290457820812,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37025,2022-2023,Obesity,0.4677610906496439,0.465504527556752,0.3626086166806026,0.5771496227769214,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37027,2022-2023,Obesity,0.555054281934368,0.5574260052114148,0.3837133758845177,0.7124795797737139,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37029,2022-2023,Obesity,0.44092423613418,0.44112990702220345,0.3103222387817019,0.5706881372792909,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37031,2022-2023,Obesity,0.5217765515576241,0.5214869484649407,0.3780007513995303,0.6628886994364225,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37033,2022-2023,Obesity,0.4673699717570944,0.4625060782874024,0.35901372885578875,0.5891953566268553,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37035,2022-2023,Obesity,0.5311369885857509,0.5318750753163849,0.4057732716044573,0.6560647930875623,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37037,2022-2023,Obesity,0.337294871249054,0.33405092887211174,0.22836055132302863,0.45051329728143263,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37039,2022-2023,Obesity,0.4680397790863986,0.4655296283468299,0.3180356456662601,0.6326871687670919,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37041,2022-2023,Obesity,0.4833324105208539,0.4847163164835846,0.3749225811276896,0.5894154600118382,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37043,2022-2023,Obesity,0.4497905956608272,0.4515064380021512,0.2964183697377706,0.6057967071820181,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37045,2022-2023,Obesity,0.5534689648856407,0.5566825441345236,0.4180727280173168,0.6881838324534271,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37047,2022-2023,Obesity,0.4469160303882253,0.44926667898402783,0.3288091400790595,0.5685915404142634,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37049,2022-2023,Obesity,0.4094672307229126,0.4064203105839691,0.29834427066393565,0.5312551171990718,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37051,2022-2023,Obesity,0.4524561393655189,0.4516318608573364,0.34465687270411116,0.5557357204595843,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37053,2022-2023,Obesity,0.510925122677784,0.5142765854509921,0.3659576597348109,0.6438473182428583,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37055,2022-2023,Obesity,0.4397254496639334,0.43515918170665147,0.29546815864947595,0.5999701285748706,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37057,2022-2023,Obesity,0.5060442628326761,0.5037443091714242,0.3665017392706954,0.6421315696648313,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37059,2022-2023,Obesity,0.5275415190511628,0.5267333647556518,0.36923076629544826,0.6691794742814511,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37061,2022-2023,Obesity,0.5291322555944765,0.5300319440654521,0.4168838328274536,0.638257506570985,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37063,2022-2023,Obesity,0.496882535006092,0.49783440981417704,0.40065738646667487,0.5986650723456406,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37065,2022-2023,Obesity,0.5629270873345465,0.56810870071704,0.3643141994413821,0.7564444973333634,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37067,2022-2023,Obesity,0.51840099995899,0.5205969544300917,0.4116954679685654,0.6232222721007052,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37069,2022-2023,Obesity,0.3703369784941243,0.3704540533605482,0.25828153695472644,0.4914190319285911,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37071,2022-2023,Obesity,0.5453416736159801,0.5442265207232292,0.4178654726823734,0.6729091648336794,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37073,2022-2023,Obesity,0.47388652442573614,0.4688567796556685,0.3576428993575578,0.5916569725929277,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37075,2022-2023,Obesity,0.4952862369659786,0.4991426375819036,0.3635123532889776,0.629021371068647,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37077,2022-2023,Obesity,0.3509229952446133,0.3456907806338476,0.24450335903068532,0.4866633035333078,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37079,2022-2023,Obesity,0.5534236630477323,0.5507173880883143,0.44621241698845937,0.6586034503120111,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37081,2022-2023,Obesity,0.48018998307434874,0.4788921919867925,0.37683527739877976,0.5768145501875217,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37083,2022-2023,Obesity,0.6545131693117902,0.6570543563417058,0.5469393895524193,0.7507907360295952,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37085,2022-2023,Obesity,0.40078986110325027,0.3989796593468319,0.2914746286262159,0.5272908789689174,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37087,2022-2023,Obesity,0.5634464026055218,0.5706427189079184,0.38453245469325503,0.7043063103107374,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37089,2022-2023,Obesity,0.531936006784309,0.5299513002396969,0.38468256059036054,0.6733080282778992,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37091,2022-2023,Obesity,0.5545826891655411,0.5545425417602079,0.4613879763685106,0.6573887933910771,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37093,2022-2023,Obesity,0.5027426362370776,0.5008159507210144,0.39193940304824015,0.6180030403124321,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37095,2022-2023,Obesity,0.545006884588083,0.5460754328123181,0.4249619079077659,0.6534163442179572,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37097,2022-2023,Obesity,0.5161391113817322,0.5174119364108833,0.3885937003354949,0.6581593108820443,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37099,2022-2023,Obesity,0.4485878276359851,0.4442297861101382,0.3066678363196592,0.5890728339362709,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37101,2022-2023,Obesity,0.48082528594261453,0.4826357680924941,0.3635900164712268,0.6065520158464197,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37103,2022-2023,Obesity,0.5363877838978707,0.5365091960580848,0.4205100354740745,0.6454749060148119,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37105,2022-2023,Obesity,0.366430722513204,0.36500028155852104,0.24624028327651812,0.498309526398723,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37107,2022-2023,Obesity,0.4807545133780788,0.4790646645943113,0.35991169170629855,0.5933261222949455,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37109,2022-2023,Obesity,0.5109074932446416,0.5107561419978406,0.3673466723428901,0.660716289926672,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37111,2022-2023,Obesity,0.4345789845646277,0.4310029631816892,0.28546143381282457,0.5923310485890012,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37113,2022-2023,Obesity,0.5064273332271619,0.5096069492517414,0.3377194645980458,0.6656296316316377,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37115,2022-2023,Obesity,0.4034607593302945,0.3988558927238822,0.2560746640284894,0.5511005722775937,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37117,2022-2023,Obesity,0.4040383799654816,0.4049849933200021,0.27199047169584706,0.539291874912653,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37119,2022-2023,Obesity,0.40713261582449217,0.4046009419040183,0.3095561791165506,0.510921528111958,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37121,2022-2023,Obesity,0.5491167204086862,0.5521514974004536,0.35980796448178987,0.7259673058097232,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37123,2022-2023,Obesity,0.4690704900226452,0.4666198018762267,0.34410693896213174,0.5887129046154784,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37125,2022-2023,Obesity,0.4713556110031996,0.4700261592429591,0.3341666734513558,0.616559729220221,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37127,2022-2023,Obesity,0.5655760425699078,0.5676769804696586,0.4572997373986264,0.6742789821064417,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37129,2022-2023,Obesity,0.4178546831716152,0.4165212032720045,0.2858787317317435,0.5456030442224974,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37131,2022-2023,Obesity,0.5578413738575353,0.5577515688848762,0.4451498093559286,0.6637174133002154,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37133,2022-2023,Obesity,0.4208287958684388,0.416568628711942,0.3062787750663219,0.5506544907567303,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37135,2022-2023,Obesity,0.43922236060136577,0.438316112644906,0.325978142555686,0.5743748421708302,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37137,2022-2023,Obesity,0.4895328030662684,0.4907502063677815,0.35205697312484063,0.6376357122618759,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37139,2022-2023,Obesity,0.2322901963861753,0.22368946662175496,0.1397180371760665,0.358842390450293,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37141,2022-2023,Obesity,0.5101370025967453,0.5109649159861968,0.3771282070428873,0.6344997563753279,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37143,2022-2023,Obesity,0.46732276355955704,0.4693531074451781,0.34483507947722064,0.5769233809504009,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37145,2022-2023,Obesity,0.6123493021355944,0.6162846295343938,0.480637336746564,0.7323742316159068,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37147,2022-2023,Obesity,0.49380918571819615,0.4973436453825916,0.38299631059705097,0.59709919359653,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37149,2022-2023,Obesity,0.46682636153930296,0.4662843721136137,0.31453695120839853,0.6233688185356532,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37151,2022-2023,Obesity,0.51100597994562,0.5100646454104152,0.3725338104704918,0.6393277977173084,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37153,2022-2023,Obesity,0.4847836213880888,0.4840851657801427,0.3739240692682515,0.6035588912892589,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37155,2022-2023,Obesity,0.5550856824452673,0.5556697024989398,0.4637586206527933,0.6505835725674719,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37157,2022-2023,Obesity,0.5983440524977932,0.6008046574395598,0.455968119911768,0.7281712598389076,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37159,2022-2023,Obesity,0.51405501217457406,0.516420222986445,0.38571213734507936,0.6338093717641905,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37161,2022-2023,Obesity,0.4564616476675152,0.4529188348928019,0.32079225803643213,0.6147588312238403,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37163,2022-2023,Obesity,0.5159648633507302,0.5151806283704401,0.40949487341100144,0.6255928927120582,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37165,2022-2023,Obesity,0.4004052343235763,0.40062874423589934,0.29703794472204337,0.5160053316919846,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37167,2022-2023,Obesity,0.4408239758909463,0.4446406782780949,0.29591628796483216,0.581502943451305,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37169,2022-2023,Obesity,0.4002630885698018,0.3952407891492285,0.2561437918524249,0.554329027488363,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37171,2022-2023,Obesity,0.54726148490754,0.5516585775947329,0.38543902270727415,0.6950173437708347,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37173,2022-2023,Obesity,0.5129299239043801,0.5101596261565169,0.39453947757498553,0.643114525908848,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37175,2022-2023,Obesity,0.4562429251643468,0.4550389660097339,0.2999804853951411,0.6058641533147402,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37177,2022-2023,Obesity,0.560236569844477,0.5592732584380775,0.4523451990634256,0.6673633854624759,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37179,2022-2023,Obesity,0.4242592006917927,0.42293029380342534,0.2947310554496871,0.5588099106794915,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37181,2022-2023,Obesity,0.44954667874204984,0.451159509229839,0.3361734994851804,0.5632238459492442,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37183,2022-2023,Obesity,0.383584843393621,0.38325732844857474,0.2864709567583814,0.48803795437092745,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37185,2022-2023,Obesity,0.5227028744913248,0.5233911709832026,0.4265505095855533,0.6289643130398894,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37187,2022-2023,Obesity,0.5236168595712104,0.5272855011278992,0.4129661324653709,0.6280144873668122,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37189,2022-2023,Obesity,0.4009134632732512,0.4009088512505655,0.2696321902451523,0.5505801696000088,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37191,2022-2023,Obesity,0.5684240740316022,0.5711262116409055,0.4528876667482533,0.6781704779382907,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37193,2022-2023,Obesity,0.27426090248780327,0.27378657737908213,0.15470189876881169,0.39913953378891154,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37195,2022-2023,Obesity,0.5702422499377814,0.5738800348797259,0.4544698391676635,0.6779298382185616,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37197,2022-2023,Obesity,0.47795257725776263,0.4709794834456753,0.3429122959719836,0.6469083366023188,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,37199,2022-2023,Obesity,0.44104990386201914,0.4423240326695287,0.29024948657061317,0.5805038571064272,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
FIPS,38001,2022-2023,Obesity,0.5365564539357737,0.5397340350703115,0.3842506125963267,0.678501985671645,C:/Cloud/OneDrive - Emory University/Papers/Pursuant User Profiles/working/model/ktana10/glmer_20222023_county_obesity estimates.csv
