Start,Stop,fips,County_StateAbb,County,StateAbb,Obesity,Overweight,Ncount
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42019,"BUTLER, PA",BUTLER,PA,32.3,30.5,61571
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12071,"LEE, FL",LEE,FL,32.2,33.8,446040
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06069,"SAN BENITO, CA",SAN BENITO,CA,32.2,26.3,10622
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01079,"LAWRENCE, AL",LAWRENCE,AL,32.2,21.7,267
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35009,"CURRY, NM",CURRY,NM,32.2,24.8,5257
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55093,"PIERCE, WI",PIERCE,WI,32.2,25.5,10900
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35006,"CIBOLA, NM",CIBOLA,NM,32.2,21.9,3172
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01113,"RUSSELL, AL",RUSSELL,AL,32.2,20.1,2006
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01113,"RUSSELL, AL",RUSSELL,AL,32.2,20.1,2006
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08115,"SEDGWICK, CO",SEDGWICK,CO,32.1,20,685
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16045,"GEM, ID",GEM,ID,32.1,25,11164
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55035,"EAU CLAIRE, WI",EAU CLAIRE,WI,32.1,24.1,28427
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12119,"SUMTER, FL",SUMTER,FL,32,35.9,73485
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36015,"CHEMUNG, NY",CHEMUNG,NY,32,24.9,48910
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01007,"BIBB, AL",BIBB,AL,32,24.1,278
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12057,"HILLSBOROUGH, FL",HILLSBOROUGH,FL,32,30.1,574149
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16005,"BANNOCK, ID",BANNOCK,ID,32,25.8,47827
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22071,"ORLEANS, LA",ORLEANS,LA,32,30.6,144077
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46125,"TURNER, SD",TURNER,SD,31.9,21.4,5115
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46127,"UNION, SD",UNION,SD,31.9,24.6,8712
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55023,"CRAWFORD, WI",CRAWFORD,WI,31.8,20.9,8974
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08099,"PROWERS, CO",PROWERS,CO,31.8,23.9,2719
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35057,"TORRANCE, NM",TORRANCE,NM,31.8,24.9,2635
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41001,"BAKER, OR",BAKER,OR,31.7,27.6,13506
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42117,"TIOGA, PA",TIOGA,PA,31.7,22.4,20814
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06035,"LASSEN, CA",LASSEN,CA,31.7,26.2,6774
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38089,"STARK, ND",STARK,ND,31.6,21.8,22547
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12047,"HAMILTON, FL",HAMILTON,FL,31.6,23.3,3130
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30007,"BROADWATER, MT",BROADWATER,MT,31.5,27.6,3734
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42009,"BEDFORD, PA",BEDFORD,PA,31.4,20.8,2497
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16087,"WASHINGTON, ID",WASHINGTON,ID,31.4,22.1,6705
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22103,"SAINT TAMMANY, LA",SAINT TAMMANY,LA,31.4,28.9,160483
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35019,"GUADALUPE, NM",GUADALUPE,NM,31.4,21.6,615
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01067,"HENRY, AL",HENRY,AL,31.4,23,7380
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01067,"HENRY, AL",HENRY,AL,31.4,23,7380
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46021,"CAMPBELL, SD",CAMPBELL,SD,31.3,20.4,504
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36031,"ESSEX, NY",ESSEX,NY,31.3,28.1,24561
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45029,"COLLETON, SC",COLLETON,SC,31.3,23.2,14967
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22003,"ALLEN, LA",ALLEN,LA,31.3,24.1,3562
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36123,"YATES, NY",YATES,NY,31.2,25.6,15088
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55089,"OZAUKEE, WI",OZAUKEE,WI,31.2,31.3,48190
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35015,"EDDY, NM",EDDY,NM,31.2,23.3,3133
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12133,"WASHINGTON, FL",WASHINGTON,FL,31.1,22.7,1786
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46027,"CLAY, SD",CLAY,SD,31.1,22,8205
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12123,"TAYLOR, FL",TAYLOR,FL,31,26.5,1721
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55107,"RUSK, WI",RUSK,WI,31,20.4,4467
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41023,"GRANT, OR",GRANT,OR,31,26.9,3651
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46045,"EDMUNDS, SD",EDMUNDS,SD,31,19.2,1721
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42037,"COLUMBIA, PA",COLUMBIA,PA,30.9,22,3914
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42069,"LACKAWANNA, PA",LACKAWANNA,PA,30.9,26.6,68467
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16083,"TWIN FALLS, ID",TWIN FALLS,ID,30.9,23.7,67277
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42111,"SOMERSET, PA",SOMERSET,PA,30.9,22.9,5884
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41021,"GILLIAM, OR",GILLIAM,OR,30.9,18.4,768
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22021,"CALDWELL, LA",CALDWELL,LA,30.8,21.2,3436
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53007,"CHELAN, WA",CHELAN,WA,30.8,29,52686
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,02060,"BRISTOL BAY, AK",BRISTOL BAY,AK,NA,NA,26
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35029,"LUNA, NM",LUNA,NM,30.7,25,807
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55033,"DUNN, WI",DUNN,WI,30.7,20.9,7583
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22107,"TENSAS, LA",TENSAS,LA,30.7,21.8,1088
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55007,"BAYFIELD, WI",BAYFIELD,WI,30.7,25.9,9497
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42105,"POTTER, PA",POTTER,PA,30.7,23.5,2852
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12017,"CITRUS, FL",CITRUS,FL,30.6,28.8,44878
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42113,"SULLIVAN, PA",SULLIVAN,PA,30.6,22,2360
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22065,"MADISON, LA",MADISON,LA,30.6,21.1,2501
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01005,"BARBOUR, AL",BARBOUR,AL,30.5,20.4,6817
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01005,"BARBOUR, AL",BARBOUR,AL,30.5,20.4,6817
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12013,"CALHOUN, FL",CALHOUN,FL,30.4,25.2,951
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42067,"JUNIATA, PA",JUNIATA,PA,30.4,19.3,3944
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53069,"WAHKIAKUM, WA",WAHKIAKUM,WA,30.4,23.1,1798
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36093,"SCHENECTADY, NY",SCHENECTADY,NY,30.4,25.1,41254
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30041,"HILL, MT",HILL,MT,30.3,22.1,3689
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12063,"JACKSON, FL",JACKSON,FL,30.2,23.6,8445
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55047,"GREEN LAKE, WI",GREEN LAKE,WI,30.2,20.4,5260
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,02185,"NORTH SLOPE, AK",NORTH SLOPE,AK,30.2,27.1,96
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46017,"BUFFALO, SD",BUFFALO,SD,30.2,25.2,802
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01045,"DALE, AL",DALE,AL,30.2,22,17948
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01045,"DALE, AL",DALE,AL,30.2,22,17948
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53047,"OKANOGAN, WA",OKANOGAN,WA,30.2,24.7,25194
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45063,"LEXINGTON, SC",LEXINGTON,SC,30.1,23.8,131316
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16053,"JEROME, ID",JEROME,ID,30.1,21.4,16502
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38035,"GRAND FORKS, ND",GRAND FORKS,ND,30.1,21,50651
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46091,"MARSHALL, SD",MARSHALL,SD,30,19.8,1552
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41009,"COLUMBIA, OR",COLUMBIA,OR,30,21.6,28544
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16077,"POWER, ID",POWER,ID,30,23.5,3350
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12129,"WAKULLA, FL",WAKULLA,FL,30,23.9,1600
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46087,"MCCOOK, SD",MCCOOK,SD,30,18.5,2616
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22125,"WEST FELICIANA, LA",WEST FELICIANA,LA,29.9,26,6914
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55003,"ASHLAND, WI",ASHLAND,WI,29.9,21,9302
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36001,"ALBANY, NY",ALBANY,NY,29.9,28.1,241013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46015,"BRULE, SD",BRULE,SD,29.9,20.8,3138
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46019,"BUTTE, SD",BUTTE,SD,29.9,23.5,2976
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35037,"QUAY, NM",QUAY,NM,29.9,27,1604
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42039,"CRAWFORD, PA",CRAWFORD,PA,29.8,22,16850
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08087,"MORGAN, CO",MORGAN,CO,29.8,22.9,6183
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35023,"HIDALGO, NM",HIDALGO,NM,29.8,25.5,141
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36059,"NASSAU, NY",NASSAU,NY,29.8,35.6,540886
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01001,"AUTAUGA, AL",AUTAUGA,AL,29.7,18.4,683
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01001,"AUTAUGA, AL",AUTAUGA,AL,29.7,18.4,683
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08075,"LOGAN, CO",LOGAN,CO,29.7,23.8,4683
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55043,"GRANT, WI",GRANT,WI,29.7,18.9,17158
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16011,"BINGHAM, ID",BINGHAM,ID,29.6,20.5,7628
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16003,"ADAMS, ID",ADAMS,ID,29.5,27.3,3627
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08061,"KIOWA, CO",KIOWA,CO,29.5,26.6,403
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30109,"WIBAUX, MT",WIBAUX,MT,29.5,17,200
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01043,"CULLMAN, AL",CULLMAN,AL,29.4,24.2,1182
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01043,"CULLMAN, AL",CULLMAN,AL,29.4,24.2,1182
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53077,"YAKIMA, WA",YAKIMA,WA,29.4,18.9,18030
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46055,"HAAKON, SD",HAAKON,SD,29.4,24.3,666
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16039,"ELMORE, ID",ELMORE,ID,29.4,21.2,20404
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36039,"GREENE, NY",GREENE,NY,29.4,25.4,39666
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45003,"AIKEN, SC",AIKEN,SC,29.3,22.1,38533
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30043,"JEFFERSON, MT",JEFFERSON,MT,29.3,30.4,6918
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,02016,"ALEUTIANS WEST, AK",ALEUTIANS WEST,AK,29.3,22,82
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01037,"COOSA, AL",COOSA,AL,29.3,18.4,147
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46085,"LYMAN, SD",LYMAN,SD,29.2,19.4,1635
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06047,"MERCED, CA",MERCED,CA,29.2,22,26059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22009,"AVOYELLES, LA",AVOYELLES,LA,29.2,21.2,4303
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12079,"MADISON, FL",MADISON,FL,29.1,22.4,3439
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42053,"FOREST, PA",FOREST,PA,29.1,16.5,666
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41047,"MARION, OR",MARION,OR,29.1,21.4,107483
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55133,"WAUKESHA, WI",WAUKESHA,WI,29.1,28.9,146633
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16063,"LINCOLN, ID",LINCOLN,ID,29.1,21.8,3030
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30037,"GOLDEN VALLEY, MT",GOLDEN VALLEY,MT,28.9,25.4,197
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55113,"SAWYER, WI",SAWYER,WI,28.9,25.4,10501
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42011,"BERKS, PA",BERKS,PA,28.9,22.8,267850
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35025,"LEA, NM",LEA,NM,28.8,20.6,1076
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12001,"ALACHUA, FL",ALACHUA,FL,28.8,29.8,145467
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45049,"HAMPTON, SC",HAMPTON,SC,28.8,18.6,5874
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42097,"NORTHUMBERLAND, PA",NORTHUMBERLAND,PA,28.8,18.1,5236
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08071,"LAS ANIMAS, CO",LAS ANIMAS,CO,28.8,28,3739
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38101,"WARD, ND",WARD,ND,28.7,18.2,21378
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01103,"MORGAN, AL",MORGAN,AL,28.7,17.9,1034
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01103,"MORGAN, AL",MORGAN,AL,28.7,17.9,1034
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35031,"MCKINLEY, NM",MCKINLEY,NM,28.7,22.6,5534
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12065,"JEFFERSON, FL",JEFFERSON,FL,28.7,24.1,711
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55037,"FLORENCE, WI",FLORENCE,WI,28.7,21.6,3038
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55055,"JEFFERSON, WI",JEFFERSON,WI,28.7,20.4,33593
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12009,"BREVARD, FL",BREVARD,FL,28.7,27.6,120302
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41015,"CURRY, OR",CURRY,OR,28.6,25.9,7568
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12103,"PINELLAS, FL",PINELLAS,FL,28.5,28.7,226748
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55027,"DODGE, WI",DODGE,WI,28.5,18.7,39424
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01039,"COVINGTON, AL",COVINGTON,AL,28.5,18.8,3462
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01039,"COVINGTON, AL",COVINGTON,AL,28.5,18.8,3462
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35051,"SIERRA, NM",SIERRA,NM,28.5,27,1387
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16047,"GOODING, ID",GOODING,ID,28.5,20.2,8974
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53029,"ISLAND, WA",ISLAND,WA,28.5,25.2,26226
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12061,"INDIAN RIVER, FL",INDIAN RIVER,FL,28.4,33.7,97965
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,41017,"DESCHUTES, OR",DESCHUTES,OR,28.4,37.3,158988
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06023,"HUMBOLDT, CA",HUMBOLDT,CA,28.3,25.4,62405
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12109,"SAINT JOHNS, FL",SAINT JOHNS,FL,28.3,35,133543
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16015,"BOISE, ID",BOISE,ID,28.3,25.5,4166
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35041,"ROOSEVELT, NM",ROOSEVELT,NM,28.3,19.9,2765
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46121,"TODD, SD",TODD,SD,28.2,18.7,2455
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45051,"HORRY, SC",HORRY,SC,28.2,25.9,173239
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55029,"DOOR, WI",DOOR,WI,28.2,24.1,22020
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12011,"BROWARD, FL",BROWARD,FL,28.2,32.7,686848
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01051,"ELMORE, AL",ELMORE,AL,28.2,20.2,1076
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01051,"ELMORE, AL",ELMORE,AL,28.2,20.2,1076
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42023,"CAMERON, PA",CAMERON,PA,28.1,16.6,217
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38103,"WELLS, ND",WELLS,ND,28.1,19.2,1653
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46023,"CHARLES MIX, SD",CHARLES MIX,SD,28,17.2,1463
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46013,"BROWN, SD",BROWN,SD,28,19.2,16938
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35001,"BERNALILLO, NM",BERNALILLO,NM,28,27.2,145930
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22035,"EAST CARROLL, LA",EAST CARROLL,LA,28,21.5,1664
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06083,"SANTA BARBARA, CA",SANTA BARBARA,CA,27.9,25.8,30398
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53061,"SNOHOMISH, WA",SNOHOMISH,WA,27.9,25,155089
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,45091,"YORK, SC",YORK,SC,27.9,24.5,68734
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36005,"BRONX, NY",BRONX,NY,27.8,25,120619
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46083,"LINCOLN, SD",LINCOLN,SD,27.8,22.3,34977
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36097,"SCHUYLER, NY",SCHUYLER,NY,27.8,21.1,8926
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35053,"SOCORRO, NM",SOCORRO,NM,27.8,25.7,1519
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22049,"JACKSON, LA",JACKSON,LA,27.7,19.7,2639
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42083,"MCKEAN, PA",MCKEAN,PA,27.7,19.5,3045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16001,"ADA, ID",ADA,ID,27.7,28.6,354187
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46003,"AURORA, SD",AURORA,SD,27.6,14.9,991
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38051,"MCINTOSH, ND",MCINTOSH,ND,27.6,20.8,1198
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30025,"FALLON, MT",FALLON,MT,27.6,19.9,594
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42091,"MONTGOMERY, PA",MONTGOMERY,PA,27.6,30.2,489624
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38075,"RENVILLE, ND",RENVILLE,ND,27.6,20.7,667
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,22025,"CATAHOULA, LA",CATAHOULA,LA,27.5,20.5,1227
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08041,"EL PASO, CO",EL PASO,CO,27.5,29.2,359054
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55001,"ADAMS, WI",ADAMS,WI,27.4,17.6,9221
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35043,"SANDOVAL, NM",SANDOVAL,NM,27.4,25.2,30355
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46011,"BROOKINGS, SD",BROOKINGS,SD,27.4,19.1,10968
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53059,"SKAMANIA, WA",SKAMANIA,WA,27.4,22.1,4872
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46099,"MINNEHAHA, SD",MINNEHAHA,SD,27.3,20.2,112494
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,02180,"NOME, AK",NOME,AK,27.3,28.3,99
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30103,"TREASURE, MT",TREASURE,MT,27.3,21.7,143
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06065,"RIVERSIDE, CA",RIVERSIDE,CA,27.2,26.3,664811
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,53015,"COWLITZ, WA",COWLITZ,WA,27.2,17.7,36508
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46069,"HYDE, SD",HYDE,SD,27.2,10.1,217
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30085,"ROOSEVELT, MT",ROOSEVELT,MT,27.2,17.9,2343
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30093,"SILVER BOW, MT",SILVER BOW,MT,27.1,24,16984
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,35007,"COLFAX, NM",COLFAX,NM,27.1,28.2,1264
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,16007,"BEAR LAKE, ID",BEAR LAKE,ID,27.1,20.7,4060
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01081,"LEE, AL",LEE,AL,27.1,22.4,4951
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01081,"LEE, AL",LEE,AL,27.1,22.4,4951
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38087,"SLOPE, ND",SLOPE,ND,27.1,25.2,107
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08073,"LINCOLN, CO",LINCOLN,CO,27.1,21.9,1011
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36091,"SARATOGA, NY",SARATOGA,NY,27.1,26.5,185580
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08095,"PHILLIPS, CO",PHILLIPS,CO,27.1,20.8,1049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12085,"MARTIN, FL",MARTIN,FL,27,35.9,89886
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38001,"ADAMS, ND",ADAMS,ND,27,17.9,593
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12059,"HOLMES, FL",HOLMES,FL,27,21.8,3536
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38041,"HETTINGER, ND",HETTINGER,ND,26.9,21.8,1206
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,42029,"CHESTER, PA",CHESTER,PA,26.8,29.3,305561
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08055,"HUERFANO, CO",HUERFANO,CO,26.8,30.1,2134
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08039,"ELBERT, CO",ELBERT,CO,26.8,31,12916
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,06115,"YUBA, CA",YUBA,CA,26.8,18.5,5886
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,08121,"WASHINGTON, CO",WASHINGTON,CO,26.7,20.6,1006
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,55077,"MARQUETTE, WI",MARQUETTE,WI,26.6,17.2,8082
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,12027,"DESOTO, FL",DESOTO,FL,26.6,18.9,3080
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,36115,"WASHINGTON, NY",WASHINGTON,NY,26.5,20.3,45481
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,30065,"MUSSELSHELL, MT",MUSSELSHELL,MT,26.5,18.7,814
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46071,"JACKSON, SD",JACKSON,SD,26.5,18.5,709
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,46031,"CORSON, SD",CORSON,SD,26.5,16.6,1246
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,38033,"GOLDEN VALLEY, ND",GOLDEN VALLEY,ND,26.5,21.9,786
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,01061,"GENEVA, AL",GENEVA,AL,26.4,21.7,12299
